CoreName,Latitude,Longitude,WaterDepth,ProxyValue,ProxyType,SSTLower2s,SSTMedian,SSTUpper2s,Species,Cleaning,Reference
scs90-36,17.995,111.494,2050,-2.473999977,delo,25.64850483,29.7413859,34.10320229,sacculifer,NaN,https://doi.org/10.1016/S0377-8398(97)00014-5
so42-74kl,14.321,57.347,3212,-1.770588244,delo,22.6849321,26.76356755,30.89503128,ruber,NaN,https://doi.org/10.1029/2005PA001215
md01-2421,36.033,141.783,2224,-0.012666669,delo,11.90229607,16.5056239,21.02003259,bulloides,NaN,https://doi.org/10.1130/G25667A.1
gik17049-6,55.26,-26.725,3331,1.528571435,delo,6.733973189,11.27814405,15.77101461,bulloides,NaN,https://doi.org/10.2312/reports-sfb313.1996.61
gik17049-6,55.26,-26.725,3331,2.164999962,delo,5.603425078,9.262642626,13.07265086,pachy,NaN,https://doi.org/10.2312/reports-sfb313.1996.61
gik17051-3,56.163333,-31.99,2295,1.646666659,delo,5.528743792,10.39967235,15.04365487,bulloides,NaN,https://doi.org/10.2312/reports-sfb313.1996.61
gik17051-3,56.163333,-31.99,2295,2.767500043,delo,2.407959151,5.954123157,9.349122175,pachy,NaN,https://doi.org/10.2312/reports-sfb313.1996.61
hu73-031-7,42.9783,-55.2483,4055,-0.572499998,delo,11.30677381,15.21308159,19.06214759,ruber,NaN,https://doi.org/10.1029/95PA02643
hu73-031-7,42.9783,-55.2483,4055,1.803999972,delo,1.372280978,4.703120416,8.373772052,pachy,NaN,https://doi.org/10.1029/95PA02643
vm17-178,43.383,-54.87,4006,-0.728571428,delo,10.32198294,14.42721144,18.180641,ruber,NaN,https://doi.org/10.1029/95PA02643
vm17-178,43.383,-54.87,4006,1.640000001,delo,0.25645751,3.835568724,7.4002527,pachy,NaN,https://doi.org/10.1029/95PA02643
nesmeyanov_ggc-15,48.60833333,150.4280556,1980,2.463333289,delo,-1.189739741,2.264414238,5.794404488,pachy,NaN,https://doi.org/10.1029/98PA00874
wind28k,-10.153833,51.012819,4157,-0.879999995,delo,18.92554471,22.39212513,26.40093438,ruber,NaN,https://doi.org/10.1029/2006GL027097
geob1023-5,-17.157217,11.011667,1978,0.039999998,delo,14.84413236,19.43382266,23.8799018,bulloides,NaN,https://doi.org/10.1016/S0012-821X(01)00545-3
ps2446-4,82.396667,40.908333,2022,2.888000011,delo,-2.290178178,-0.101276543,3.417974488,pachy,NaN,https://doi.org/10.2312/BzP_0304_1999
rc11-238,-1.51333,-85.81667,2573,-1.535000026,delo,20.01903801,24.20297506,27.93693059,ruber,NaN,https://doi.org/10.1029/2003PA000894
rc11-238,-1.51333,-85.81667,2573,-1.235000014,delo,18.7594433,22.95930756,27.10331885,sacculifer,NaN,https://doi.org/10.1029/2003PA000894
rc13-140,-2.86667,-87.75,2246,-2.663333337,delo,25.19592215,29.1311379,33.10610167,ruber,NaN,https://doi.org/10.1029/2003PA000894
rc13-140,-2.86667,-87.75,2246,-2.026666681,delo,23.39621398,27.76259231,31.79630438,sacculifer,NaN,https://doi.org/10.1029/2003PA000894
vm19-27,-0.46667,-82.06667,1373,-2.094285727,delo,22.42761125,26.38468537,30.29854788,ruber,NaN,https://doi.org/10.1029/2003PA000894
vm19-27,-0.46667,-82.06667,1373,-1.935000022,delo,22.31753953,26.23837161,30.61058816,sacculifer,NaN,https://doi.org/10.1029/2003PA000894
vm21-29,0.95,-89.35,712,-1.455714294,delo,19.41539391,23.71597671,27.59843582,sacculifer,NaN,https://doi.org/10.1029/2003PA000894
vm21-30,-1.217,-89.683,617,-1.725833337,delo,21.23472836,25.17258557,29.01362266,ruber,NaN,https://doi.org/10.1029/2012PA002378
vm21-30,-1.217,-89.683,617,-1.460166673,delo,19.8411615,24.35230277,28.38429551,sacculifer,NaN,https://doi.org/10.1029/2003PA000894
vm21-40,-5.51667,-106.7667,3182,-1.223333319,delo,19.8348421,24.05437698,28.09438383,sacculifer,NaN,https://doi.org/10.1029/2003PA000894
vm21-40,-5.51667,-106.7667,3182,-1.606333335,delo,21.52658146,25.30649782,29.04848128,ruber,NaN,https://doi.org/10.1029/2003PA000894
vm19-28,-2.3667,-84.65,2720,-1.556499988,delo,20.38858681,24.49438341,28.2791722,ruber,NaN,https://doi.org/10.1029/2012PA002378
vm19-28,-2.3667,-84.65,2720,-1.291809976,delo,19.30823809,23.57143948,27.43663818,sacculifer,NaN,https://doi.org/10.1029/2012PA002378
md88-770,-46.022,96.460667,3290,1.794999957,delo,3.157552195,7.555752967,12.37217546,bulloides,NaN,https://doi.org/10.1029/95PA02255
md88-770,-46.022,96.460667,3290,1.840000033,delo,4.405365354,8.043391129,11.79200066,pachy,NaN,https://doi.org/10.1029/95PA02255
md73-025,-43.81666667,51.31666667,3284,2.090000048,delo,3.601259938,7.115742903,10.67701331,pachy,NaN,https://doi.org/10.1029/PA004i006p00629
md84-527,-43.8217,51.3183,3262,1.986000061,delo,3.863451794,7.626610984,11.30648696,pachy,NaN,https://doi.org/10.1029/PA004i006p00629
md84-527,-43.8217,51.3183,3262,2.54000001,delo,0.230353919,4.428306338,9.077215993,bulloides,NaN,https://doi.org/10.1029/PA004i006p00629
md84-551,-55.0083,73.2817,2230,3.152500033,delo,-2.003283204,1.272571325,4.792652596,pachy,NaN,https://doi.org/10.1029/PA004i006p00629
pl07-39pc,10.7,-65.94167,790,-1.223043481,delo,21.41342797,25.11843458,28.68744583,ruber,NaN,https://doi.org/10.1126/science.1088470
pl07-39pc,10.7,-65.94167,790,-1.32250001,delo,21.55249226,25.52831667,29.27491372,ruber,NaN,https://doi.org/10.1126/science.1088470
pl07-39pc,10.7,-65.94167,790,-1.148260873,delo,19.72953613,24.65644189,29.4222638,bulloides,NaN,https://doi.org/10.1126/science.1088470
tr163-22,0.515,-92.398,2830,-1.453333338,delo,19.7202818,23.66489693,27.52475924,ruber,NaN,https://doi.org/10.1016/j.quascirev.2005.11.010
md03-2698,38.2395,-10.3903,4602,0.333333328,delo,14.70456757,18.90373739,23.66204939,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2009.08.007
md02-2529,8.2055,-84.122,1619,-2.978823564,delo,24.70530622,28.47591576,32.32866819,ruber,NaN,https://doi.org/10.1038/nature05578
geob10029-4,-1.4945,100.128,964,-2.928333282,delo,25.90645849,29.74605661,33.33748292,ruber,NaN,https://doi.org/10.1016/j.epsl.2010.01.024
geob10038-4,-5.9375,103.346,1891,-2.708000016,delo,24.99573535,28.92965093,32.9640325,ruber,NaN,https://doi.org/10.1016/j.epsl.2010.01.024
geob10053-7,-8.6765,112.8725,1372,-2.462444448,delo,24.56913742,28.24712115,32.12067864,ruber,NaN,https://doi.org/10.1038/ngeo1209
geob10053-7,-8.6765,112.8725,1372,-2.274772712,delo,22.94456171,27.49611978,32.37282704,bulloides,NaN,https://doi.org/10.1038/ngeo1209
so189-039kl,-0.79,99.9085,517,-3.141999998,delo,26.5983521,30.80876881,34.8314515,ruber,NaN,https://doi.org/10.1038/nature13196
so189-119kl,3.516666667,96.31666667,808,-3.06727275,delo,26.72824573,30.4530941,34.57041668,ruber,NaN,https://doi.org/10.1038/nature13196
so189-144kl,1.155,98.066,481,-2.964259245,delo,26.32251738,30.1284612,33.95086017,ruber,NaN,https://doi.org/10.1038/nature13196
odp_184-1145,19.584,117.631,3176,-2.504999995,delo,24.59806336,28.45586838,32.28502802,ruber,NaN,https://doi.org/10.1130/G21867.1
rc27-23,17.993,57.59,1078,-1.076666673,delo,19.09523442,23.85334858,28.34530407,bulloides,NaN,https://doi.org/10.1007/BF00211619
md97-2120,-45.534,174.9308,1210,2.107299995,delo,3.149655414,7.678167857,12.19430908,bulloides,NaN,https://doi.org/10.1126/science.1084451
erdc-092bx,-2.225,156.998,1598,-1.767500013,delo,22.289911,26.26636403,30.44363828,sacculifer,NaN,https://doi.org/10.1126/science.1080796
gik17940-2,20.11666667,117.3833333,1727,-2.573212432,delo,24.69594883,28.7178809,32.42180156,ruber,NaN,https://doi.org/10.1029/1998PA900015
gik17964-2,6.158333,112.213333,1556,-3.291666667,delo,27.56321622,31.23226158,35.33413459,ruber,NaN,https://doi.org/10.1029/1998PA900015
lv29-114-3,49.375667,152.877933,1762,2.66079999,delo,-1.739346952,1.373128456,4.99239403,pachy,NaN,https://doi.org/10.1002/palo.20014
geob12610-2,-4.816667,39.423667,399,-2.095652171,delo,23.6379145,27.59484532,31.29396417,ruber,NaN,https://doi.org/10.1002/jqs.2767
md95-2011,66.96966,7.63933,1048,1.938083625,delo,6.49841996,9.857916413,13.17935283,pachy,NaN,https://doi.org/10.1029/2002PA000764
md95-2011,66.96966,7.63933,1048,1.264384058,delo,6.574609021,11.62620707,16.66501121,incompta,NaN,https://doi.org/10.1029/2002PA000764
geob12615-4,-7.1383,39.8408,446,-2.128947352,delo,23.91308235,27.81991856,31.46952703,ruber,NaN,https://doi.org/10.5194/cp-10-293-2014
m35003-4,12.09,-61.243,1299,-2.132857152,delo,24.70210137,28.58229537,32.4308948,ruber,NaN,https://doi.org/10.1038/990069
sk237-gc04,10.9775,74.9993,1245,-2.354444451,delo,24.74496626,28.50924214,32.64212143,ruber,NaN,https://doi.org/10.1016/j.epsl.2013.05.022
gik12328-5,21.145,-18.573333,2778,-1.051666637,delo,21.48950556,25.41229855,29.57527582,ruber,NaN,https://doi.org/10.1029/93PA03301
gik16457-1,5.391667,-21.72,3291,-1.077999997,delo,20.81481389,24.88200517,28.85482816,sacculifer,NaN,https://doi.org/10.1029/93PA03301
gik16458-1,5.335,-22.053333,3518,-1.039999962,delo,20.71463517,24.89068377,29.19939896,sacculifer,NaN,https://doi.org/10.1029/93PA03301
gik16396-1,61.872167,-11.242333,1145,3,delo,2.00045514,5.410416428,8.892897041,pachy,NaN,https://doi.org/10.1029/95PA01453
geob6518-1,-5.5883,11.2217,962,-1.800000007,delo,23.06052013,26.78140506,30.41476871,ruber,NaN,https://doi.org/10.1038/nature03945
odp_165-999a,12.744,-78.7393,2828,-1.839999994,delo,24.08855396,28.01257235,32.12971412,ruber,NaN,https://doi.org/10.1038/nature02346
vm28-122,11.933,-78.683,3623,-1.919999997,delo,24.46559916,28.21651963,31.8178816,ruber,NaN,https://doi.org/10.1038/nature02346
vm12-107,11.33,-66.63,1079,-1.94749999,delo,24.44573799,28.27452574,32.10144725,ruber,NaN,https://doi.org/10.1073/pnas.1207806109
fan17,4.81,4.45,1178,-1.786666658,delo,22.50526691,26.2862757,30.08721082,ruber,NaN,https://doi.org/10.1038/s41598-017-15637-6
md94-103,-45.583333,86.516667,3560,1.870000005,delo,3.231755505,7.61384267,12.12938493,bulloides,NaN,https://doi.org/10.1016/j.epsl.2005.09.032
md94-103,-45.583333,86.516667,3560,1.582499981,delo,6.116913337,9.69675896,13.45977689,pachy,NaN,https://doi.org/10.1016/j.epsl.2005.09.032
md01-2390,6.6353,113.409,1545,-2.830909122,delo,25.68375163,29.38289811,33.29407037,ruber,NaN,https://doi.org/10.1016/j.quascirev.2007.12.003
md98-2170,-10.59,125.39,832,-2.838125005,delo,26.32682769,30.20663811,33.89166638,ruber,NaN,https://doi.org/10.1126/science.1143791
md98-2176,-5.00306,133.4447,2382,-2.698930008,delo,25.54713687,29.45128445,33.20912615,ruber,NaN,https://doi.org/10.1126/science.1143791
md98-2181,6.3,125.82,2114,-2.786985299,delo,25.60947769,29.51460482,33.21070632,ruber,NaN,https://doi.org/10.1126/science.1143791
p178-15p,11.955,44.3,869,-2.057727272,delo,24.49248936,28.52674132,32.03468609,ruber,NaN,https://doi.org/10.1038/ngeo2603
md98-2162,-4.7,117.9,1855,-3.175000072,delo,26.95540227,30.78010426,34.76141224,ruber,NaN,https://doi.org/10.1038/nature01297
odp_184-1144,20.05298,117.4188,2037,-2.563333352,delo,24.92424701,28.70381886,32.870168,ruber,NaN,https://doi.org/10.1016/j.palaeo.2007.03.005
geob4905-4,2.5,9.384,1328,-2.576842095,delo,24.96257987,28.77095517,32.84343109,ruber,NaN,https://doi.org/10.1130/G21874.1
md03-2707,2.50194,9.39472,1295,-2.358333331,delo,23.94943925,28.01234218,31.65775322,ruber,NaN,https://doi.org/10.1126/science.1140461
md01-2378,-13.0825,121.788,1783,-2.690000015,delo,25.75711529,29.57246377,33.52123995,ruber,NaN,https://doi.org/10.1016/j.epsl.2008.06.029
odp_176-1014,32.8332,-119.981,1165,0.219454553,delo,9.034665215,13.70135706,18.18432386,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2006.07.014
par87a-10,54.363333,-148.466667,3664,2.200000048,delo,-0.087887714,3.524706079,7.316631899,pachy,NaN,https://doi.org/10.1029/91PA01327
md02-2575,29.0017,-87.1188,847,-1.129375003,delo,20.85883189,24.4846533,28.24136727,ruber,NaN,https://doi.org/10.1038/ngeo277
PS2489-4,-42.883,8.968,NaN,1.5975,delo,4.840507706,9.383788561,14.36910771,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
NO 82-13,40.55,-10.44,NaN,0.48,delo,13.40643363,17.68618911,22.00071729,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
OMEX PE 109-5,42.63,-10.17,NaN,0.6,delo,12.28429654,16.81083016,21.4078846,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
MD 90-905,37.74,-10.17,NaN,-0.216,delo,17.04597181,21.65788989,26.13702851,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
SU 92-28,37.1,-9.48,NaN,0.16,delo,15.20042724,19.73065642,24.28196593,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
K-119,50.42,167.73,NaN,2.1666667,delo,-0.249772382,4.173766842,8.879231718,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
PAR87A-01,54.42,-149.43,NaN,1.99,delo,-0.234790546,4.264325999,9.223715704,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
FI 73 139 c,54.38,-16.21,NaN,0.75,delo,10.7263849,15.25165937,19.95216374,bulloides,NaN,https://doi.org/10.1029/2007PA001505
GIK23415-8,53.1783,-19.145,NaN,1.02,delo,9.475615762,14.15239641,18.64785686,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
ODP 1017,34.53,-120.89,NaN,-0.42,delo,11.21164698,15.96227533,20.16145787,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
HM52-15,61.63,-16.5,NaN,1.6,delo,6.789738205,11.21596342,15.92007583,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
PAR87A-02,54.29,-149.61,NaN,2.57,delo,-1.921855349,2.043562895,6.471366123,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
AHF-11343,32.8,-119.86,NaN,0.49000001,delo,7.736461392,12.51609679,16.9556321,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
AHF-16830,31.47,-118.42,NaN,0.01,delo,10.31046953,14.76713956,19.41647639,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
AHF-16832,31.87,-118.12,NaN,-1.205,delo,15.32306926,20.03897639,24.80246278,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
AHF-28181,33.01,-119.06,NaN,-0.12,delo,10.42442296,14.91345299,19.41510164,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
KET80-03,38.49,14.3,NaN,1.46,delo,11.66618365,16.17938528,20.6387561,bulloides,NaN,https://doi.org/10.1016/j.crte.2012.02.001
SU90-37 S,55.06,-20.44,NaN,1.08,delo,9.026079397,13.62525528,18.05987079,bulloides,NaN,https://doi.org/10.1029/2007PA001505
T90 1B,58.5,-20.49,NaN,1.85,delo,5.903617557,10.20001682,14.61571896,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
BOFS Core 17K,58,-16.51,NaN,1.54,delo,6.990719373,11.66013784,16.25575673,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
BOFS Core 5K,50.69,-21.87,NaN,0.94,delo,10.16631309,14.55972994,19.042792,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
BOFS Core 8K,52.5,-22.07,NaN,1.31,delo,8.138465501,12.63414891,17.02794699,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
CH 69-K09,41.76,-47.35,NaN,1.13,delo,8.564052876,13.09950266,17.48890029,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
CH 73-139C,54.64,-16.36,NaN,0.92,delo,10.12144899,14.54816231,19.00252637,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
MD01-2419,38.88,143.32,NaN,1.17,delo,5.181148773,10.06510827,14.83667358,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
CS 72-37,36.69,12.28,NaN,1.07,delo,12.91256484,17.72045003,22.10707585,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
90-564,-45.52,174.95,NaN,1.59,delo,5.129188972,9.88341479,14.4752523,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
E11-2,-56,-115,NaN,2.28,delo,0.592645147,5.070478508,9.908476653,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
T88 4B,55.01,-28.27,NaN,1.44,delo,6.685601515,11.69771471,16.19324792,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23414-6,53.5367,-20.29,NaN,0.86,delo,10.33249472,14.71667266,19.34794604,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
KET80-11,39.16,15.08,NaN,1.87,delo,9.472745657,14.43531325,19.31338806,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
KET80-04,39.67,13.57,NaN,1.39,delo,12.22406847,16.33346667,20.57586939,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
DED87-07,39.41,13.34,NaN,1.06,delo,13.32386165,17.82760396,22.10664391,bulloides,NaN,https://doi.org/10.1016/j.crte.2012.02.001
KET80-22,40.35,11.43,NaN,1.36,delo,11.73241529,16.2058328,21.13607575,bulloides,NaN,https://doi.org/10.1016/j.crte.2012.02.001
KET 82-16,41.52,17.98,NaN,1.53,delo,11.34761283,15.98514804,20.4793427,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
MD95-2017,53.02,-33.31,NaN,1.59,delo,5.873089772,10.5100383,14.8863628,bulloides,NaN,https://doi.org/10.1029/2007PA001505
IOW226920-3,-22.45,12.36,NaN,0.056641613,delo,13.48363609,18.23166731,23.03569384,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
KR88-03,-46.07,90.11,NaN,1.98,delo,2.295519096,6.642460955,11.09385021,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
SU 92-28,37.1,-9.48,NaN,0.13,delo,15.60598615,20.1593726,24.53766484,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
MD90-917    ,41.28,17.62,NaN,1.2,delo,12.87708295,17.44149797,21.9745739,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
MD97-2101,-43.5,79.84,NaN,1.481572,delo,5.464454522,10.05844496,14.64289039,bulloides,NaN,https://doi.org/10.1002/2015GC006234
RC11-120,-43.517,79.867,NaN,1.96,delo,3.17383396,7.916835475,12.82736184,bulloides,NaN,https://doi.org/10.1016/S0012-821X(99)00116-8
MD 95-2037,37.09,-32.03,NaN,0.17,delo,15.46091108,19.83439295,24.52578582,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
MD95-2002,47.45,-8.533333333,NaN,0.6,delo,11.47292626,16.17154539,20.6580576,bulloides,NaN,https://doi.org/10.1029/2007PA001505
SU 81-14,36.77,-9.85,NaN,0.08,delo,15.82535415,20.4877979,25.04351223,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
MD 99-2344,41.1,4.84,NaN,1.12,delo,12.65613516,17.36498944,22.1711846,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
MD 99-2346,42.04,4.15,NaN,1.32,delo,11.73484523,16.26063711,20.923619,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
NA 87-22,55.5,-14.7,NaN,1.12,delo,9.013939923,13.55893488,18.20669928,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
NIOP 905,10.76,51.95,NaN,-1.07,delo,18.84927608,23.36075981,28.3505613,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
SU81-03   ,37.97,0.83,NaN,1.02,delo,12.80901068,17.25077907,21.65483672,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
TN57-21,-41.13,7.82,NaN,1.9297,delo,3.362084073,8.142211898,12.72556895,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GEOFAR KF21,38,-29.09,NaN,0,delo,15.67217549,20.23559666,24.95514027,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
SU 81-14,36.77,-9.85,NaN,-0.01,delo,16.12987896,20.75717769,25.53315178,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
SU90-03P,40.5,-32,NaN,0.453333333,delo,13.61788549,18.15228825,23.36231636,bulloides,NaN,https://doi.org/10.1002/2015GC006234
CHN 82-20,43.5,-29.87,NaN,0.2,delo,14.16321841,18.98477233,23.59104703,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
CH 69-K09,41.76,-47.35,NaN,1.18,delo,8.328312632,12.96440747,17.6976977,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
T90 2B,53.06,-20.8,NaN,1.22,delo,8.26673341,13.20371053,17.64492842,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23418-5,52.55,-20.3333,NaN,0.64,delo,11.1951208,15.70064387,20.07368011,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23416-5,51.5683,-20,NaN,1.09,delo,9.423775623,13.88437914,18.4017012,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
SU81-13,36.02,-7.67,NaN,0,delo,16.0866212,20.68379333,25.58193073,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK15669-2,34.89,-7.82,NaN,0.24,delo,15.22069475,19.75964845,24.18027051,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
TG7,-17.2,-78.11,NaN,-1.86,delo,22.26714602,26.58328469,31.36321436,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
PS2489-4,-42.883,8.968,NaN,2.0235,delo,2.808594157,7.247029118,11.99368595,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
ODP 980,55.48,-14.7,NaN,1.27,delo,7.578876149,12.71885735,17.77808218,incompta,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
MD95-2041    ,37.83,-9.51,NaN,1.89,delo,6.883073169,12.07463969,17.15707767,incompta,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
MD95-2039    ,40.58,-10.35,NaN,0.72,delo,11.48185077,16.89797445,22.0847525,incompta,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
CH 73-139C,54.64,-16.36,NaN,1.07,delo,8.843915046,13.82570767,19.25093949,incompta,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
CS 72-37,36.69,12.28,NaN,0.72,delo,14.40039846,19.51075788,24.99640173,incompta,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23415-8,53.1783,-19.145,NaN,1.65,delo,8.835469148,12.38282615,16.09271806,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GC-11,53.52,178.85,NaN,2.02,delo,1.806798692,5.344306418,8.900148798,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
PS2080-1,-41.717,13.047,NaN,3.08,delo,-0.267248008,3.805685003,7.648561072,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23260-2,72.1332,11.45,NaN,2.56,delo,3.995431528,7.318997021,10.74452869,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23414-6,53.5367,-20.29,NaN,1.98,delo,6.843697369,10.74566854,14.36862005,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
RNDB PC-10,51.3,167.65,NaN,2.61,delo,-1.307214287,2.292380209,5.706601734,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
PS2499-1,-46.512,-15.333,NaN,1.8762,delo,4.866645528,8.288026567,11.7053896,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
Vino GGC-17,53.71,165.01,NaN,2.33,delo,-0.099827946,3.689305648,7.008167855,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
1534-6,81.33,15.3,NaN,3.12,delo,-2.38998574,-0.46885097,2.972558917,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23519-4,64.8,-29.597,NaN,2.3,delo,3.380937042,6.883210613,10.2810155,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23416-5,51.5683,-20,NaN,1.49,delo,9.901338351,13.30284046,17.14019953,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
2594,56.93,169.88,NaN,2.81,delo,-1.757406976,1.423053319,4.901819982,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
ODP Site 883,51.2,167.77,NaN,2.16,delo,0.851941888,4.485738476,8.452629429,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
RNDB GGC-16,51.06,168.14,NaN,2.17,delo,1.026888032,4.523857802,8.102171047,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23418-5,52.55,-20.3333,NaN,1.36,delo,10.459619,13.92896409,17.38427848,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
HM52-18,62.27,-14.14,NaN,3.09,delo,1.296534414,5.001989829,8.538604616,pachy,NaN,https://doi.org/10.1029/2008GC002169
Fram III/7,81.84,5.27,NaN,2.68,delo,-1.529173698,1.740133909,5.114536327,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
MD99-2314Hy ,70,-17.51,NaN,4.11,delo,-2.46790014,-1.538982743,1.029900932,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23508-1,73.86,-9.395,NaN,3.35,delo,-2.106712102,0.834184315,4.565138763,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
M23344,71.73,-15.58,NaN,3.38,delo,-2.288332883,0.13814374,3.667061763,pachy,NaN,https://doi.org/10.1029/2005GC001078
PS2647-5,68.775,-21.062,NaN,3.56,delo,-2.331050432,0.140553926,3.58022056,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
HM52-20,63.05,-13.84,NaN,3.85,delo,-1.988534105,1.176662753,4.688842052,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
HM52-24,63.35,-13.31,NaN,4.05,delo,-2.194237204,0.156895278,3.825893087,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23351-4,70.3622,-18.2053,NaN,3.46,delo,-2.280882508,-0.210660755,3.39759669,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
T90 2B,53.058,-20.798,NaN,0.95,delo,12.23103551,15.81191221,19.68494589,pachy,NaN,https://doi.org/10.1038/35013033
BOFS Core 8K,52.5,-22.07,NaN,1.61,delo,8.998282479,12.65118762,16.34197979,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
T88 2B,57.9,-25.96,NaN,1.17,delo,10.73111272,14.18683716,17.80061826,pachy,NaN,https://doi.org/10.1038/35013033
