CoreName,Latitude,Longitude,WaterDepth,ProxyValue,ProxyType,SSTLower2s,SSTMedian,SSTUpper2s,Species,Cleaning,Reference
en32-pc6,26.946,-91.35,2280,0.015454545,delo,20.13147076,24.01511237,27.64731266,ruber,NaN,https://doi.org/10.1130/G20604.1
md06-3075,6.476167,125.832,1878,-0.882222229,delo,21.65730409,25.83374704,29.74071867,ruber,NaN,https://doi.org/10.1002/2013PA002599
md01-2416,51.268,167.725,2317,3.681884068,delo,-1.544856459,2.025805026,5.490688053,pachy,NaN,https://doi.org/10.1029/2007PA001513
md01-2416,51.268,167.725,2317,3.220000029,delo,-0.282611478,3.934123772,8.238592601,bulloides,NaN,https://doi.org/10.1029/2007PA001513
md02-2489,54.3907,-148.9213,3640,3.752857106,delo,-2.159595149,1.183768186,5.225515638,bulloides,NaN,https://doi.org/10.1029/2007PA001513
md02-2489,54.3907,-148.9213,3640,3.634999983,delo,-1.578831666,1.569434444,5.217609014,pachy,NaN,https://doi.org/10.1029/2007PA001513
sk168-gc1,11.707716,94.49343,2064,-0.511699992,delo,19.15371037,23.47493699,27.45402738,sacculifer,NaN,https://doi.org/10.1016/j.quascirev.2016.02.012
geob10069-3,-9.00991,120.01528,1250,-1.10409091,delo,23.18527843,26.76930245,30.91876982,ruber,NaN,https://doi.org/10.1016/j.epsl.2013.11.032
1670,39.91333,133.55,1105,0.933333327,delo,13.96166582,17.58047118,21.31822757,pachy,NaN,https://doi.org/10.1016/S0031-0182(99)00137-6
j11,40.11833,133.95,1150,1.106666669,delo,13.12194634,16.68493544,20.34164616,pachy,NaN,https://doi.org/10.1016/S0031-0182(99)00137-6
md07-3076q,-44.1532,-14.2283,3770,2.94722222,delo,3.05609214,7.413997641,12.27305641,bulloides,NaN,https://doi.org/10.1016/j.epsl.2014.11.051
md07-3076q,-44.1532,-14.2283,3770,4.028947416,delo,-0.490362205,3.037757556,6.741379955,pachy,NaN,https://doi.org/10.1016/j.epsl.2014.11.051
odp_893,34.2875,-120.036,588,2.48106604,delo,5.128911822,8.709934418,12.22845454,pachy,NaN,https://doi.org/10.1016/S0277-3791(01)00138-X
odp_893,34.2875,-120.036,588,2.652119995,delo,2.410585037,7.120283739,12.05393476,bulloides,NaN,https://doi.org/10.1016/S0277-3791(01)00138-X
md02-2503,34.3862,-120.0365,569,2.462885714,delo,3.259456027,7.934618989,12.53562263,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2006.03.012
hu90-013-013,58.2098,-48.3733,3380,4.612500072,delo,-2.202649194,0.192281106,3.646835145,pachy,NaN,https://doi.org/10.1139/e94-007
geob17419-1,-2.814667,144.499667,1883,-1.160498572,delo,23.23378985,26.98593005,30.73641626,ruber,NaN,https://doi.org/10.1016/j.quascirev.2018.10.030
scs90-36,17.995,111.494,2050,-0.980000019,delo,22.86902277,27.07669116,31.42436248,sacculifer,NaN,https://doi.org/10.1016/S0377-8398(97)00014-5
so42-74kl,14.321,57.347,3212,-0.164999999,delo,20.44853055,24.20527777,28.10521582,ruber,NaN,https://doi.org/10.1029/2005PA001215
md01-2421,36.033,141.783,2224,2.530571438,delo,5.101460696,9.829684332,14.48047577,bulloides,NaN,https://doi.org/10.1130/G25667A.1
gik17049-6,55.26,-26.725,3331,3.03857146,delo,4.540523411,9.252185103,13.48758177,bulloides,NaN,https://doi.org/10.2312/reports-sfb313.1996.61
gik17049-6,55.26,-26.725,3331,4.400000036,delo,-0.472678487,3.357584398,6.857311504,pachy,NaN,https://doi.org/10.2312/reports-sfb313.1996.61
gik17051-3,56.163333,-31.99,2295,3.023333311,delo,4.100395234,8.816371578,13.83996456,bulloides,NaN,https://doi.org/10.2312/reports-sfb313.1996.61
gik17051-3,56.163333,-31.99,2295,4.264999986,delo,-0.073669584,3.514235307,6.922144735,pachy,NaN,https://doi.org/10.2312/reports-sfb313.1996.61
hu72-021-3,42.9717,-59.9183,2470,3.548181816,delo,-1.896362662,0.966662901,4.652114326,pachy,NaN,https://doi.org/10.1029/95PA02643
hu73-011-31,43.21,-60.41,1814,3.804999977,delo,-2.410629937,-0.831013511,2.51655137,pachy,NaN,https://doi.org/10.1029/95PA02643
hu73-031-7,42.9783,-55.2483,4055,3.397999978,delo,-1.504192113,1.7791891,5.065288856,pachy,NaN,https://doi.org/10.1029/95PA02643
vm17-178,43.383,-54.87,4006,3.463333289,delo,-2.253732794,0.136477903,3.508498265,pachy,NaN,https://doi.org/10.1029/95PA02643
nesmeyanov_ggc-15,48.60833333,150.4280556,1980,3.548333367,delo,-1.452771245,1.930148211,5.450199977,pachy,NaN,https://doi.org/10.1029/98PA00874
vinogradov_ggc-37,53.70666667,165.0133333,3960,3.359999943,delo,0.136512758,3.447743,7.065645674,pachy,NaN,https://doi.org/10.1029/98PA00874
wind28k,-10.153833,51.012819,4157,-0.262857144,delo,20.01675448,23.99788744,27.71294193,ruber,NaN,https://doi.org/10.1029/2006GL027097
gik18252-3,9.250117,109.390767,1273,-1.24000001,delo,23.09649974,26.95560936,31.15564034,ruber,NaN,https://doi.org/10.1126/science.1057131
geob1023-5,-17.157217,11.011667,1978,2.163636343,delo,9.848968747,14.52779197,18.99122941,bulloides,NaN,https://doi.org/10.1016/S0012-821X(01)00545-3
ps2138-1,81.537667,30.876167,862,4.402875016,delo,-2.382021758,-0.352515462,2.56370014,pachy,NaN,https://doi.org/10.1029/98PA01501
ps2446-4,82.396667,40.908333,2022,4.149375021,delo,-2.400165722,-0.944936838,2.233860966,pachy,NaN,https://doi.org/10.2312/BzP_0304_1999
rc08-102,-1.41667,-86.85,2180,-0.459999993,delo,20.17781929,23.94704552,27.75292045,ruber,NaN,https://doi.org/10.1029/2003PA000894
rc08-102,-1.41667,-86.85,2180,-0.335714283,delo,19.41298255,23.72823447,27.9599192,sacculifer,NaN,https://doi.org/10.1029/2003PA000894
rc11-238,-1.51333,-85.81667,2573,-0.305999997,delo,19.30347246,23.1695202,27.051672,ruber,NaN,https://doi.org/10.1029/2003PA000894
rc11-238,-1.51333,-85.81667,2573,-0.048000003,delo,17.51407123,21.87593637,26.05917695,sacculifer,NaN,https://doi.org/10.1029/2003PA000894
rc13-140,-2.86667,-87.75,2246,-0.956666668,delo,22.54065638,26.34078429,30.27456882,ruber,NaN,https://doi.org/10.1029/2003PA000894
rc13-140,-2.86667,-87.75,2246,-0.460000003,delo,20.38798304,24.63487667,28.74999311,sacculifer,NaN,https://doi.org/10.1029/2003PA000894
vm19-27,-0.46667,-82.06667,1373,-0.65200001,delo,20.52951872,24.33200135,28.13889087,ruber,NaN,https://doi.org/10.1029/2003PA000894
vm19-27,-0.46667,-82.06667,1373,-0.389999998,delo,19.25118073,23.45462591,27.52275331,sacculifer,NaN,https://doi.org/10.1029/2003PA000894
vm21-29,0.95,-89.35,712,-0.430769226,delo,19.2349782,23.60993613,27.53726917,sacculifer,NaN,https://doi.org/10.1029/2003PA000894
vm21-30,-1.217,-89.683,617,-0.260199994,delo,19.16343702,23.15144194,27.06267573,ruber,NaN,https://doi.org/10.1029/2012PA002378
vm21-30,-1.217,-89.683,617,-0.318399996,delo,19.4728775,23.69206257,27.87694419,sacculifer,NaN,https://doi.org/10.1029/2003PA000894
vm21-40,-5.51667,-106.7667,3182,-0.0955,delo,19.12562765,23.40636633,27.53183075,sacculifer,NaN,https://doi.org/10.1029/2003PA000894
vm21-40,-5.51667,-106.7667,3182,-0.665750004,delo,21.72750837,25.49705401,29.86576576,ruber,NaN,https://doi.org/10.1029/2003PA000894
vm19-28,-2.3667,-84.65,2720,-0.123857144,delo,18.57877587,22.58756987,26.16090018,ruber,NaN,https://doi.org/10.1029/2012PA002378
vm19-28,-2.3667,-84.65,2720,-0.249417499,delo,19.27483707,23.41151927,27.79794178,sacculifer,NaN,https://doi.org/10.1029/2012PA002378
md88-770,-46.022,96.460667,3290,3.410000086,delo,0.573126796,4.85543311,9.369981382,bulloides,NaN,https://doi.org/10.1029/95PA02255
md88-770,-46.022,96.460667,3290,3.410000086,delo,1.91239509,5.221332745,8.896526407,pachy,NaN,https://doi.org/10.1029/95PA02255
md73-025,-43.81666667,51.31666667,3284,4.435000181,delo,-2.239618834,0.525633125,4.298344439,pachy,NaN,https://doi.org/10.1029/PA004i006p00629
md84-527,-43.8217,51.3183,3262,3.566666683,delo,1.004487162,4.66562227,8.310055899,pachy,NaN,https://doi.org/10.1029/PA004i006p00629
md84-527,-43.8217,51.3183,3262,3.245000005,delo,1.161662921,5.668061971,10.73754499,bulloides,NaN,https://doi.org/10.1029/PA004i006p00629
md84-551,-55.0083,73.2817,2230,4.517499924,delo,-2.361986905,-0.124257003,3.011055706,pachy,NaN,https://doi.org/10.1029/PA004i006p00629
pl07-39pc,10.7,-65.94167,790,0.822083332,delo,17.07062451,20.70384161,24.33579019,ruber,NaN,https://doi.org/10.1126/science.1088470
pl07-39pc,10.7,-65.94167,790,0.255652174,delo,18.31134476,23.02617844,27.74209461,bulloides,NaN,https://doi.org/10.1126/science.1088470
tr163-22,0.515,-92.398,2830,-0.097142856,delo,18.25486855,22.11240856,26.03367795,ruber,NaN,https://doi.org/10.1016/j.quascirev.2005.11.010
md03-2698,38.2395,-10.3903,4602,2.230999994,delo,10.69149064,14.87378976,19.47161999,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2009.08.007
md02-2529,8.2055,-84.122,1619,-1.084761896,delo,20.90809342,24.6961599,28.74726658,ruber,NaN,https://doi.org/10.1038/nature05578
gik23519-5,64.797333,-29.595833,1893,4.522000027,delo,-2.098849228,0.842269175,4.474482113,pachy,NaN,https://doi.org/10.1111/j.1502-3885.2006.tb01112.x
geob7165-1,-36.542,-73.667,797,2.575925924,delo,6.366817937,9.704065112,13.51581166,pachy,NaN,https://doi.org/10.1016/j.epsl.2008.04.043
geob10029-4,-1.4945,100.128,964,-1.359999994,delo,23.63853893,27.0945925,31.11549094,ruber,NaN,https://doi.org/10.1016/j.epsl.2010.01.024
geob10038-4,-5.9375,103.346,1891,-0.703749992,delo,21.06564967,24.60400903,28.42992378,ruber,NaN,https://doi.org/10.1016/j.epsl.2010.01.024
geob10053-7,-8.6765,112.8725,1372,-0.972432433,delo,22.35223261,26.35670865,30.37420079,ruber,NaN,https://doi.org/10.1038/ngeo1209
geob10053-7,-8.6765,112.8725,1372,-0.679166662,delo,20.37045265,24.83675634,30.00264251,bulloides,NaN,https://doi.org/10.1038/ngeo1209
so189-039kl,-0.79,99.9085,517,-1.384038462,delo,23.84667525,27.71540712,31.41112634,ruber,NaN,https://doi.org/10.1038/nature13196
so189-119kl,3.516666667,96.31666667,808,-1.39933335,delo,24.09183049,27.84136551,31.53618917,ruber,NaN,https://doi.org/10.1038/nature13196
so189-144kl,1.155,98.066,481,-1.427173911,delo,23.83113035,27.80236252,31.75947675,ruber,NaN,https://doi.org/10.1038/nature13196
odp_184-1145,19.584,117.631,3176,-0.934444447,delo,22.15226531,25.86988375,29.91529357,ruber,NaN,https://doi.org/10.1130/G21867.1
rc27-14,18.253,57.655,1085,0.299999997,delo,17.50024594,22.10304722,26.43028232,bulloides,NaN,https://doi.org/10.1007/BF00211619
rc27-23,17.993,57.59,1078,-0.036000002,delo,18.91403376,23.41639745,28.35947715,bulloides,NaN,https://doi.org/10.1007/BF00211619
md97-2120,-45.534,174.9308,1210,3.689021273,delo,0.447004943,4.952225341,9.680077358,bulloides,NaN,https://doi.org/10.1126/science.1084451
erdc-092bx,-2.225,156.998,1598,-0.256666668,delo,19.23998729,23.48274649,27.61282248,sacculifer,NaN,https://doi.org/10.1126/science.1080796
md01-2461,51.7483,-12.915,1153,3.31072,delo,3.748312578,8.789719157,13.2854454,bulloides,NaN,https://doi.org/10.1029/2008PA001631
md01-2461,51.7483,-12.915,1153,3.594754382,delo,4.439731949,8.022419507,11.55524595,pachy,NaN,https://doi.org/10.1029/2008PA001631
gik17940-2,20.11666667,117.3833333,1727,-1.215576926,delo,23.63325936,27.40970743,31.24976565,ruber,NaN,https://doi.org/10.1029/1998PA900015
gik17961-2,8.506666667,112.3316667,1795,-1.941666663,delo,26.05367385,29.88184868,33.63428861,ruber,NaN,https://doi.org/10.1029/1998PA900015
lv29-114-3,49.375667,152.877933,1762,3.812727278,delo,-2.104016983,0.812221717,4.466685556,pachy,NaN,https://doi.org/10.1002/palo.20014
so201-2-101,58.875333,170.690833,630,3.870000029,delo,-1.956270647,0.91524089,4.732887863,pachy,NaN,https://doi.org/10.1002/palo.20014
so201-2-12,53.99266,162.37583,2173,3.807777749,delo,-1.9374187,1.099946844,4.849694102,pachy,NaN,https://doi.org/10.1002/palo.20014
so201-2-85,57.505,170.413167,975,3.954000044,delo,-2.114841729,0.72750209,4.158845143,pachy,NaN,https://doi.org/10.1002/palo.20014
geob12610-2,-4.816667,39.423667,399,-0.584285715,delo,21.39943178,25.43893766,29.14614589,ruber,NaN,https://doi.org/10.1002/jqs.2767
md95-2011,66.96966,7.63933,1048,4.433704669,delo,-0.885923242,2.58912948,6.186623595,pachy,NaN,https://doi.org/10.1029/2002PA000764
geob12615-4,-7.1383,39.8408,446,-0.555999997,delo,21.38568606,25.2796642,29.06468603,ruber,NaN,https://doi.org/10.5194/cp-10-293-2014
md97-2141,8.8,121.3,3633,-1.588847991,delo,24.98707515,28.84899937,32.69423608,ruber,NaN,https://doi.org/10.1029/2002GL016612
m35003-4,12.09,-61.243,1299,-0.425,delo,21.61273501,25.54634587,29.72134039,ruber,NaN,https://doi.org/10.1038/990069
gs07-150-10_3mc-b,-4.82293,-34.8826,939,-0.747119999,delo,24.04773546,27.76757325,31.62885096,ruber,NaN,https://doi.org/10.1016/j.palaeo.2014.01.001
sk237-gc04,10.9775,74.9993,1245,-0.454516124,delo,20.76540517,24.69554639,28.86838592,ruber,NaN,https://doi.org/10.1016/j.epsl.2013.05.022
gik12328-5,21.145,-18.573333,2778,0.906250007,delo,17.56735817,21.38989076,25.44034826,ruber,NaN,https://doi.org/10.1029/93PA03301
gik16457-1,5.391667,-21.72,3291,0.535000011,delo,17.15659735,21.7561889,25.73156743,sacculifer,NaN,https://doi.org/10.1029/93PA03301
gik16458-1,5.335,-22.053333,3518,0.536666652,delo,17.4925109,21.62512024,25.60169444,sacculifer,NaN,https://doi.org/10.1029/93PA03301
gik17045-3,52.425,-16.665,3663,3.349999984,delo,3.613825055,8.447035582,12.77157602,bulloides,NaN,https://doi.org/10.1029/93PA03301
gik17045-3,52.425,-16.665,3663,3.951875001,delo,2.808495381,6.393386394,10.04593346,pachy,NaN,https://doi.org/10.1029/93PA03301
gik16396-1,61.872167,-11.242333,1145,4.086087009,delo,1.248788765,5.016529891,8.585622949,pachy,NaN,https://doi.org/10.1029/95PA01453
gik16397-2,61.8725,-11.178667,1145,3.981875062,delo,2.119755864,5.593621158,9.132257101,pachy,NaN,https://doi.org/10.1029/95PA01453
geob6518-1,-5.5883,11.2217,962,-0.189999998,delo,20.09463052,23.99046058,28.11174195,ruber,NaN,https://doi.org/10.1038/nature03945
odp_165-999a,12.744,-78.7393,2828,-0.099999999,delo,20.72454713,24.7310489,28.48704784,ruber,NaN,https://doi.org/10.1038/nature02346
vm28-122,11.933,-78.683,3623,-0.193333335,delo,21.0938116,25.16636289,28.93247653,ruber,NaN,https://doi.org/10.1038/nature02346
knr166-jpc26,24.3267,-83.2524,546,0.425555555,delo,18.85309404,22.6396857,26.45917053,ruber,NaN,https://doi.org/10.1029/2011PA002157
vm12-107,11.33,-66.63,1079,0.561714284,delo,17.91064106,21.84993156,25.68810842,ruber,NaN,https://doi.org/10.1073/pnas.1207806109
fan17,4.81,4.45,1178,0.06,delo,18.49966414,22.5549677,26.57437966,ruber,NaN,https://doi.org/10.1038/s41598-017-15637-6
odp_167-1017e,34.535,-121.107,955,2.366282047,delo,3.796905061,8.149094808,13.01011944,bulloides,NaN,https://doi.org/10.1029/2011PA002238
md94-103,-45.583333,86.516667,3560,3.640416662,delo,-0.099534594,4.282245627,9.029341199,bulloides,NaN,https://doi.org/10.1016/j.epsl.2005.09.032
md94-103,-45.583333,86.516667,3560,3.525416692,delo,1.406617087,4.970781928,8.399134001,pachy,NaN,https://doi.org/10.1016/j.epsl.2005.09.032
ps2208-1,83.6403,4.6037,3681,4.545999956,delo,-2.462349993,-1.705183196,0.582657872,pachy,NaN,https://doi.org/10.1016/0025-3227(94)90189-9
ps1730-2,70.1165,-17.6943,1622,3.184000015,delo,2.404266173,5.927171931,9.522976297,pachy,NaN,https://doi.org/10.1144/GSL.SP.1996.111.01.09
ps1919-2,74.9967,-11.8267,1955,4.409999967,delo,-2.337367334,-0.557300493,2.878327718,pachy,NaN,https://doi.org/10.1144/GSL.SP.1996.111.01.09
ps1927-2,71.4967,-17.1483,1706,4.434000015,delo,-2.345981629,-0.342348648,2.899435057,pachy,NaN,https://doi.org/10.1144/GSL.SP.1996.111.01.09
ps1951-1,68.8417,-20.825,1459,4.442857197,delo,-2.049845657,0.658741392,4.177480604,pachy,NaN,https://doi.org/10.1144/GSL.SP.1996.111.01.09
md01-2390,6.6353,113.409,1545,-1.578571433,delo,24.31690159,28.27249483,32.35950603,ruber,NaN,https://doi.org/10.1016/j.quascirev.2007.12.003
md98-2170,-10.59,125.39,832,-1.376666665,delo,24.39963014,28.34860292,32.43445391,ruber,NaN,https://doi.org/10.1126/science.1143791
md98-2176,-5.00306,133.4447,2382,-1.22875,delo,23.29251209,27.42097365,31.26323995,ruber,NaN,https://doi.org/10.1126/science.1143791
md98-2181,6.3,125.82,2114,-0.967500001,delo,22.36943725,26.11980318,29.72822989,ruber,NaN,https://doi.org/10.1126/science.1143791
rapid-10-1p,62.9755,-17.5895,1237,4.21999979,delo,0.792178837,4.352667969,7.938405279,pachy,NaN,https://doi.org/10.1016/j.gloplacha.2010.06.003David
rapid-15-4p,62.293,-17.134,2133,1.558000016,delo,11.04515678,15.77170135,20.19851901,bulloides,NaN,https://doi.org/10.1016/j.gloplacha.2010.06.003
rapid-15-4p,62.293,-17.134,2133,4.204166651,delo,0.691865514,4.44795753,8.175988059,pachy,NaN,https://doi.org/10.1016/j.gloplacha.2010.06.003
p178-15p,11.955,44.3,869,-0.604999989,delo,22.60301606,26.44758333,30.25431745,ruber,NaN,https://doi.org/10.1038/ngeo2603
md98-2162,-4.7,117.9,1855,-1.448000002,delo,23.67419243,27.69026827,31.63758792,ruber,NaN,https://doi.org/10.1038/nature01297
gik23351-1,70.362167,-18.205333,1672,4.323999977,delo,-2.100623461,0.361519188,3.802822395,pachy,NaN,https://doi.org/10.2312/reports-ifg.1999.9
odp_184-1144,20.05298,117.4188,2037,-0.932608693,delo,22.22630645,25.95190839,29.62702305,ruber,NaN,https://doi.org/10.1016/j.palaeo.2007.03.005
gik23415-9,53.178333,-19.145,2472,4.173999977,delo,1.314237353,4.972169019,8.335275438,pachy,NaN,https://doi.org/https://dx.doi.org/10.1127/zdgg/154/2003/47
geob4905-4,2.5,9.384,1328,-0.742105267,delo,21.45664569,25.41828098,29.21461834,ruber,NaN,https://doi.org/10.1130/G21874.1
geob3911-3,-4.613333333,-36.63666667,828,-0.250000001,delo,21.63320103,25.69186252,29.29293962,ruber,NaN,https://doi.org/10.1016/j.epsl.2005.11.012
geob3911-3,-4.613333333,-36.63666667,828,0.188333338,delo,19.9476172,24.098468,28.32944996,sacculifer,NaN,https://doi.org/10.1006/qres.1998.1992
geob3911-3,-4.613333333,-36.63666667,828,-0.066666664,delo,21.13204074,24.66986358,28.66191212,ruber,NaN,https://doi.org/10.1006/qres.1998.1992
md03-2707,2.50194,9.39472,1295,-0.334848485,delo,19.99590448,23.78885552,27.5521915,ruber,NaN,https://doi.org/10.1126/science.1140461
md01-2378,-13.0825,121.788,1783,-1.204054048,delo,24.01006519,27.55539085,31.16222876,ruber,NaN,https://doi.org/10.1016/j.epsl.2008.06.029
odp_176-1014,32.8332,-119.981,1165,2.20341668,delo,4.514940935,9.365973169,13.9439795,bulloides,NaN,https://doi.org/10.1016/j.quascirev.2006.07.014
par87a-10,54.363333,-148.466667,3664,3.310000002,delo,-1.413555011,2.816711876,7.350095883,bulloides,NaN,https://doi.org/10.1029/91PA01327
par87a-10,54.363333,-148.466667,3664,3.227500081,delo,0.026982604,3.54970797,6.811038842,pachy,NaN,https://doi.org/10.1029/91PA01327
md02-2575,29.0017,-87.1188,847,0.104615383,delo,19.73147431,23.33281257,27.16791197,ruber,NaN,https://doi.org/10.1038/ngeo277
6706-2,42.16,-124.94,1120,2.79,delo,-0.014224732,4.578190431,9.109748153,bulloides,NaN,https://doi.org/10.1029/96PA03165
AHF-11343,32.8,-119.86,1171,2.35,delo,4.196894443,8.665951467,13.25757109,bulloides,NaN,https://doi.org/10.1029/96PA01236
AHF-16830,31.47,-118.42,2451,2.39,delo,4.171896926,8.525585875,12.80530215,bulloides,NaN,https://doi.org/10.1029/96PA01236
AHF-16832,31.867,-118.117,1829,2.24,delo,5.000928438,9.383570038,13.6175357,bulloides,NaN,https://doi.org/10.1029/96PA01236
AHF-28181,33.01,-119.06,1756,2.47,delo,3.587092254,7.965396815,12.52397071,bulloides,NaN,https://doi.org/10.1029/96PA01236
BAR94-27,5.34,94.31,2689,-1.23,delo,23.20130671,26.94159225,30.76641687,ruber,NaN,http://dx.doi.org/10.1016/j.quascirev.2014.09.020
BAR94-42,-6.08,102.42,2542,-1.1,delo,22.99364262,26.6498813,30.36837698,ruber,NaN,https://doi.org/10.1016/j.palaeo.2010.06.015
BS79-38,38.4,13.6,1489,3.72,delo,6.135670598,10.5827503,15.59856715,bulloides,NaN,https://doi.org/10.1029/2000PA000502
BOFS11K,55.1928,-20.3459,2004,2.72,delo,6.260304322,10.82764319,15.61533578,bulloides,NaN,https://doi.org/10.1029/94PA03040
BOFS11K,55.1928,-20.3459,2004,4.14,delo,1.281229121,4.906678249,8.510307081,pachy,NaN,https://doi.org/10.1029/94PA03040
BOFS14K,58.6288,-19.4349,1756,3.08,delo,4.590304469,9.326349198,13.90768683,bulloides,NaN,https://doi.org/10.1029/94PA03040
BOFS14K,58.6288,-19.4349,1756,3.87,delo,2.700918818,6.100622469,9.75236692,pachy,NaN,https://doi.org/10.1029/94PA03040
BOFS16K,59.4693,-23.2427,2370,4.26,delo,0.571754614,4.136556462,7.58571048,pachy,NaN,https://doi.org/10.1016/j.quascirev.2004.05.011
BOFS17K,58.001,-16.5014,1150,3.05,delo,4.62283741,9.477729687,13.91972363,bulloides,NaN,https://doi.org/10.1029/94PA03040
BOFS17K,58.001,-16.5014,1150,4.13,delo,1.326501938,4.935784635,8.681464235,pachy,NaN,https://doi.org/10.1029/94PA03040
BOFS5K,50.6876,-21.8635,3547,2.87,delo,5.785917862,10.43138706,15.03500498,bulloides,NaN,https://doi.org/10.1029/94PA03040
BOFS5K,50.6876,-21.8635,3547,4.16,delo,1.618622042,5.388145586,8.86035972,pachy,NaN,https://doi.org/10.1029/94PA03040
BOFS8K,52.5033,-22.0623,4045,3.3,delo,3.823746992,8.46143854,12.72349185,bulloides,NaN,https://doi.org/10.1029/94PA03040
BOFS8K,52.5033,-22.0623,4045,4.17,delo,1.629782965,4.943891583,8.294701053,pachy,NaN,https://doi.org/10.1029/94PA03040
CH67-19,45.75,-3.95,1982,3.57,delo,4.687365896,8.179103787,11.58735708,pachy,NaN,https://doi.org/10.1016/j.quascirev.2004.05.011
CH69-12,46.02,-4.69,3642,3.65,delo,4.326331084,7.822251526,11.18566496,pachy,NaN,https://doi.org/10.1016/j.quascirev.2004.05.011
CH69-32,45.4,-5.18,4777,3.56,delo,4.715598661,8.512700736,12.14040803,pachy,NaN,https://doi.org/10.1016/j.quascirev.2004.05.011
CH69-K09,41.76,-47.35,4100,2.7,delo,5.934088551,10.64064235,15.2532884,bulloides,NaN,https://doi.org/10.1038/35089060
CH69-K09,41.76,-47.35,4100,3.53,delo,4.060458327,7.705456943,11.27108752,pachy,NaN,https://doi.org/10.1038/35089060
CH72-101,47.47,-8.56,2428,3.51,delo,5.502622585,8.765126748,12.24987991,pachy,NaN,https://doi.org/10.1016/j.quascirev.2004.05.011
CH72-104,46.9,-8.08,4590,3.25,delo,6.566165452,10.05732598,13.6167941,pachy,NaN,https://doi.org/10.1016/j.quascirev.2004.05.011
CH73-108,58.08,-10.73,2032,4.18,delo,1.164965967,4.868759148,8.182795466,pachy,NaN,https://doi.org/10.1016/j.quascirev.2004.05.011
CH73-110,59.5,-8.93,1365,4,delo,1.950542938,5.694009025,9.252668354,pachy,NaN,https://doi.org/10.1016/j.quascirev.2004.05.011
CH73-136,55.57,-14.47,2201,4.18,delo,1.636611988,5.033609928,8.502155581,pachy,NaN,https://doi.org/10.1016/j.quascirev.2004.05.011
CH73-139C,54.64,-16.36,2209,3.31,delo,3.863269652,8.496467494,12.91189717,bulloides,NaN,https://doi.org/10.1038/320350a0
CH73-139C,54.64,-16.36,2209,3.94,delo,-0.419765791,4.33373781,9.194145119,incompta,NaN,https://doi.org/10.1038/320350a0
CH73-139C,54.64,-16.36,2209,3.97,delo,2.395941154,6.185326582,9.739367909,pachy,NaN,https://doi.org/10.1038/320350a0
CH73-14,52.86,-16.52,3489,4,delo,2.451836311,5.942976045,9.643984084,pachy,NaN,https://doi.org/10.1016/j.quascirev.2004.05.011
CH77-03,57.93,-29.1,2271,4.49,delo,-0.768273678,2.484193193,6.142467497,pachy,NaN,http://dx.doi.org/10.1016/j.quascirev.2014.09.020
CH77-07,66.6,-10.52,1487,4.62,delo,-1.749510531,1.690357103,5.149044496,pachy,NaN,https://doi.org/10.1016/j.quascirev.2004.05.011
CH82-20,43.5,-29.87,3020,2.56,delo,10.60886838,14.1622287,17.79787451,pachy,NaN,https://doi.org/10.1029/94PA00032
CH84-04,36.77,142.22,2630,2.96,delo,3.281838839,7.745110866,12.12587132,bulloides,NaN,http://dx.doi.org/10.1016/j.quascirev.2014.09.020
CHO288-54,17.43,-77.66,1020,-0.04,delo,20.91992206,24.77131445,28.55841245,ruber,NaN,http://dx.doi.org/10.1016/j.quascirev.2014.09.020
CHO288-54,17.43,-77.66,1020,-0.05,delo,20.81027901,24.84120878,28.59850109,ruber,NaN,http://dx.doi.org/10.1016/j.quascirev.2014.09.020
core 936,51,148.3,1310,3.49,delo,-1.967226121,0.896083328,4.348502211,pachy,NaN,https://doi.org/10.1016/S0031-0182(01)00335-2
CS72-37,36.69,12.28,1304,3.48,delo,6.972868637,11.34928567,16.1596763,bulloides,NaN,http://dx.doi.org/10.1016/j.quascirev.2014.09.020
CS72-37,36.69,12.28,1304,3.33,delo,6.626982764,11.53190469,16.51011758,incompta,NaN,http://dx.doi.org/10.1016/j.quascirev.2014.09.020
DGKS9603,28.148,127.271,1100,-0.87655706,delo,20.72237716,24.45426898,28.12195334,ruber,NaN,https://doi.org/10.1016/S0031-0182(01)00332-7
DSDP 506,0.6,-86.1,2707,-0.48,delo,19.28086671,23.26610268,27.1736207,ruber,NaN,http://dx.doi.org/10.1016/j.quascirev.2014.09.020
DSDP 594,-45.5235,174.948,1204,3.37,delo,1.967232221,6.409433962,11.20397899,bulloides,NaN,https://doi.org/10.1029/93PA01162
DSDP 609,50,-24,3884,4.25,delo,1.137145565,4.572586457,7.857692184,pachy,NaN,https://doi.org/10.1016/j.quascirev.2004.05.011
E11-2,-56.07,-115.083,3094,3.641,delo,-0.834339083,3.562303207,8.13945827,bulloides,NaN,https://doi.org/10.1029/97PA01032
E11-2,-56.07,-115.083,3094,3.6528643,delo,0.281351458,3.883373097,7.549973881,pachy,NaN,https://doi.org/10.1029/97PA01032
ENAM93-21,62.73333333,-3.998666667,1020,4.61,delo,-1.073007207,2.486547135,6.161838497,pachy,NaN,https://doi.org/10.1130/0091-7613(1996)024%3C0937:CCITFS%3E2.3.CO;2
